name,k,draft_class,pick,rookie_season,debut_lag,g,mpg,y_pts,y_reb,y_ast,y_stl,y_blk,y_tov,y_fg3m,y_fgm,y_fga,y_ftm,y_fta
Jerian Grant,jerian grant,2015,19.0,2016,0,75,16.813333333333333,5.68,1.9066666666666667,2.36,0.6666666666666666,0.13333333333333333,1.16,0.29333333333333333,2.0533333333333332,5.213333333333333,1.28,1.64
Gary Harris,gary harris,2014,19.0,2015,0,54,13.38888888888889,3.4814814814814814,1.1851851851851851,0.5370370370370371,0.7222222222222222,0.12962962962962962,0.7037037037037037,0.3888888888888889,1.2222222222222223,4.018518518518518,0.6481481481481481,0.8703703703703703
John Collins,john collins,2017,19.0,2018,0,74,24.12162162162162,10.5,7.3108108108108105,1.3243243243243243,0.6351351351351351,1.0810810810810811,1.4189189189189189,0.21621621621621623,4.243243243243243,7.364864864864865,1.7972972972972974,2.5135135135135136
Malik Beasley,malik beasley,2016,19.0,2017,0,21,7.857142857142857,3.9523809523809526,0.8095238095238095,0.5238095238095238,0.3333333333333333,0.0,0.38095238095238093,0.42857142857142855,1.5714285714285714,3.4761904761904763,0.38095238095238093,0.47619047619047616
Kevin Huerter,kevin huerter,2018,19.0,2019,0,75,27.226666666666667,9.693333333333333,3.2666666666666666,2.8533333333333335,0.8666666666666667,0.3333333333333333,1.4533333333333334,1.8133333333333332,3.6666666666666665,8.76,0.5466666666666666,0.7466666666666667
Saddiq Bey,saddiq bey,2020,19.0,2021,0,69,27.115942028985508,12.130434782608695,4.507246376811594,1.3623188405797102,0.7536231884057971,0.2028985507246377,0.855072463768116,2.463768115942029,3.9565217391304346,9.768115942028986,1.7536231884057971,2.072463768115942
Kai Jones,kai jones,2021,19.0,2022,0,21,3.0476190476190474,1.0476190476190477,0.5238095238095238,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.047619047619047616,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.38095238095238093
Jake LaRavia,jake laravia,2022,19.0,2023,0,35,11.8,3.0,1.8,0.6,0.34285714285714286,0.11428571428571428,0.5142857142857142,0.6857142857142857,1.0571428571428572,2.7142857142857144,0.2,0.2571428571428571
Brandin Podziemski,brandin podziemski,2023,19.0,2024,0,73,26.958904109589042,9.342465753424657,5.8493150684931505,3.73972602739726,0.8356164383561644,0.1917808219178082,1.2054794520547945,1.2328767123287672,3.712328767123288,8.178082191780822,0.684931506849315,1.082191780821918
Ja'Kobe Walter,jakobe walter,2024,19.0,2025,0,52,21.23076923076923,8.634615384615385,3.076923076923077,1.5576923076923077,0.8269230769230769,0.19230769230769232,0.9615384615384616,1.25,3.0576923076923075,7.5576923076923075,1.2692307692307692,1.5961538461538463
James Anderson,james anderson,2010,20.0,2011,0,23,12.434782608695652,4.086956521739131,0.9565217391304348,0.782608695652174,0.13043478260869565,0.2608695652173913,0.5652173913043478,0.782608695652174,1.3478260869565217,3.5217391304347827,0.6086956521739131,0.782608695652174
Tony Snell,tony snell,2013,20.0,2014,0,76,16.236842105263158,4.552631578947368,1.631578947368421,0.8947368421052632,0.3815789473684211,0.19736842105263158,0.5789473684210527,0.75,1.6973684210526316,4.421052631578948,0.40789473684210525,0.5394736842105263
Caris LeVert,caris levert,2016,20.0,2017,0,57,21.63157894736842,8.210526315789474,3.2982456140350878,1.9298245614035088,0.8596491228070176,0.14035087719298245,1.0350877192982457,1.0350877192982457,3.0,6.666666666666667,1.1754385964912282,1.631578947368421
Delon Wright,delon wright,2015,20.0,2016,0,26,8.846153846153847,3.9615384615384617,1.4230769230769231,1.1923076923076923,0.3076923076923077,0.11538461538461539,0.6153846153846154,0.19230769230769232,1.3846153846153846,3.076923076923077,1.0,1.3461538461538463
Matisse Thybulle,matisse thybulle,2019,20.0,2020,0,65,19.876923076923077,4.6923076923076925,1.646153846153846,1.2153846153846153,1.4307692307692308,0.7230769230769231,0.7846153846153846,0.8615384615384616,1.7230769230769232,4.076923076923077,0.38461538461538464,0.6307692307692307
Josh Okogie,josh okogie,2018,20.0,2019,0,74,23.7972972972973,7.702702702702703,2.945945945945946,1.2297297297297298,1.1891891891891893,0.44594594594594594,0.8513513513513513,0.8108108108108109,2.6486486486486487,6.864864864864865,1.5945945945945945,2.189189189189189
Harry Giles,harry giles,2017,20.0,2019,1,58,14.155172413793103,7.0344827586206895,3.8275862068965516,1.4655172413793103,0.5344827586206896,0.3793103448275862,1.2586206896551724,0.0,3.0172413793103448,6.0,1.0,1.5689655172413792
Precious Achiuwa,precious achiuwa,2020,20.0,2021,0,61,12.081967213114755,4.983606557377049,3.4098360655737703,0.47540983606557374,0.32786885245901637,0.45901639344262296,0.7049180327868853,0.0,2.0327868852459017,3.737704918032787,0.9180327868852459,1.8032786885245902
Jalen Johnson,jalen johnson,2021,20.0,2022,0,21,5.761904761904762,2.4761904761904763,1.2380952380952381,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.42857142857142855,0.14285714285714285,1.0476190476190477,1.9523809523809523,0.23809523809523808,0.3333333333333333
Jaylon Tyson,jaylon tyson,2024,20.0,2025,0,47,9.595744680851064,3.5531914893617023,2.0425531914893615,0.9361702127659575,0.2765957446808511,0.06382978723404255,0.5531914893617021,0.425531914893617,1.3617021276595744,3.1702127659574466,0.40425531914893614,0.5106382978723404
Malaki Branham,malaki branham,2022,20.0,2023,0,66,23.545454545454547,10.196969696969697,2.742424242424242,1.9242424242424243,0.5,0.10606060606060606,1.1515151515151516,1.1666666666666667,4.075757575757576,9.257575757575758,0.8787878787878788,1.0606060606060606
Cam Whitmore,cam whitmore,2023,20.0,2024,0,47,18.74468085106383,12.319148936170214,3.8297872340425534,0.7021276595744681,0.6382978723404256,0.3617021276595745,0.9787234042553191,1.6808510638297873,4.51063829787234,9.936170212765957,1.6170212765957446,2.382978723404255
Kasparas Jakucionis,kasparas jakucionis,2025,20.0,2026,0,53,17.90566037735849,6.188679245283019,2.6037735849056602,2.5849056603773586,0.6226415094339622,0.1320754716981132,0.9433962264150944,1.2452830188679245,1.9245283018867925,4.490566037735849,1.0943396226415094,1.2452830188679245
Nolan Smith,nolan smith,2011,21.0,2012,0,43,12.534883720930232,3.883720930232558,1.302325581395349,1.441860465116279,0.4186046511627907,0.06976744186046512,0.9767441860465116,0.3023255813953488,1.558139534883721,4.186046511627907,0.46511627906976744,0.6511627906976745
Craig Brackins,craig brackins,2010,21.0,2011,0,3,11.0,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,5.333333333333333,0.0,0.0
Jared Sullinger,jared sullinger,2012,21.0,2013,0,45,19.755555555555556,6.0,5.866666666666666,0.7777777777777778,0.4888888888888889,0.4888888888888889,0.6444444444444445,0.022222222222222223,2.466666666666667,5.0,1.0444444444444445,1.4
Gorgui Dieng,gorgui dieng,2013,21.0,2014,0,59,13.898305084745763,4.8474576271186445,5.084745762711864,0.6610169491525424,0.5084745762711864,0.847457627118644,0.9152542372881356,0.01694915254237288,1.9152542372881356,3.830508474576271,1.0,1.576271186440678
Mitch McGary,mitch mcgary,2014,21.0,2015,0,32,15.15625,6.28125,5.15625,0.4375,0.5,0.5,0.96875,0.0,2.75,5.15625,0.78125,1.25
Justin Anderson,justin anderson,2015,21.0,2016,0,55,11.709090909090909,3.7818181818181817,2.4,0.5272727272727272,0.34545454545454546,0.45454545454545453,0.43636363636363634,0.4,1.290909090909091,3.1818181818181817,0.8,1.0
Grayson Allen,grayson allen,2018,21.0,2019,0,37,11.18918918918919,5.702702702702703,0.6216216216216216,0.6756756756756757,0.16216216216216217,0.16216216216216217,0.8918918918918919,0.8648648648648649,1.8108108108108107,4.8108108108108105,1.2162162162162162,1.6216216216216217
DeAndre' Bembry,deandre bembry,2016,21.0,2017,0,36,10.277777777777779,2.8055555555555554,1.6388888888888888,0.8055555555555556,0.2222222222222222,0.1388888888888889,0.4444444444444444,0.027777777777777776,1.3055555555555556,2.7222222222222223,0.16666666666666666,0.4444444444444444
Brandon Clarke,brandon clarke,2019,21.0,2020,0,58,22.43103448275862,12.068965517241379,5.948275862068965,1.396551724137931,0.5517241379310345,0.8275862068965517,0.9482758620689655,0.39655172413793105,5.103448275862069,8.258620689655173,1.4655172413793103,1.9310344827586208
Tyrese Maxey,tyrese maxey,2020,21.0,2021,0,58,16.155172413793103,8.379310344827585,1.793103448275862,2.0689655172413794,0.4482758620689655,0.22413793103448276,0.7068965517241379,0.5344827586206896,3.396551724137931,7.344827586206897,1.0517241379310345,1.206896551724138
Christian Braun,christian braun,2022,21.0,2023,0,75,15.733333333333333,4.8,2.4133333333333336,0.7866666666666666,0.5466666666666666,0.22666666666666666,0.4666666666666667,0.4533333333333333,1.9066666666666667,3.8533333333333335,0.5333333333333333,0.8533333333333334
Keon Johnson,keon johnson,2021,21.0,2022,0,37,18.783783783783782,7.216216216216216,2.189189189189189,2.054054054054054,0.7567567567567568,0.32432432432432434,1.2432432432432432,0.918918918918919,2.5945945945945947,7.351351351351352,1.1081081081081081,1.3783783783783783
Noah Clowney,noah clowney,2023,21.0,2024,0,23,16.08695652173913,5.782608695652174,3.5217391304347827,0.782608695652174,0.34782608695652173,0.6956521739130435,0.6521739130434783,0.5217391304347826,2.1739130434782608,4.043478260869565,0.9130434782608695,1.3043478260869565
Yves Missi,yves missi,2024,21.0,2025,0,73,26.84931506849315,9.10958904109589,8.232876712328768,1.356164383561644,0.5068493150684932,1.3424657534246576,1.1232876712328768,0.0,3.684931506849315,6.739726027397261,1.7397260273972603,2.7945205479452055
Will Riley,will riley,2025,21.0,2026,0,74,22.04054054054054,10.324324324324325,2.864864864864865,1.972972972972973,0.7297297297297297,0.12162162162162163,1.2702702702702702,1.054054054054054,3.6621621621621623,8.35135135135135,1.945945945945946,2.4324324324324325
Kenneth Faried,kenneth faried,2011,22.0,2012,0,46,22.58695652173913,10.23913043478261,7.6521739130434785,0.782608695652174,0.7391304347826086,1.0217391304347827,1.173913043478261,0.0,3.9347826086956523,6.717391304347826,2.369565217391304,3.5652173913043477
Elliot Williams,elliot williams,2010,22.0,2012,1,23,6.478260869565218,3.8260869565217392,0.8260869565217391,0.2608695652173913,0.2608695652173913,0.13043478260869565,0.21739130434782608,0.34782608695652173,1.608695652173913,3.217391304347826,0.2608695652173913,0.782608695652174
Mason Plumlee,mason plumlee,2013,22.0,2014,0,69,18.463768115942027,7.536231884057971,4.463768115942029,0.8695652173913043,0.7101449275362319,0.7971014492753623,1.1159420289855073,0.0,2.8840579710144927,4.3768115942028984,1.7681159420289856,2.8260869565217392
Fab Melo,fab melo,2012,22.0,2013,0,5,7.2,1.4,0.6,0.0,0.4,0.4,0.2,0.0,0.6,1.2,0.2,0.8
Jordan Adams,jordan adams,2014,22.0,2015,0,29,8.551724137931034,3.2413793103448274,0.9655172413793104,0.5517241379310345,0.5517241379310345,0.2413793103448276,0.4827586206896552,0.3448275862068966,1.206896551724138,2.9655172413793105,0.4827586206896552,0.7931034482758621
Bobby Portis,bobby portis,2015,22.0,2016,0,62,17.79032258064516,7.032258064516129,5.435483870967742,0.8387096774193549,0.4032258064516129,0.3548387096774194,0.8709677419354839,0.25806451612903225,3.0,7.032258064516129,0.7741935483870968,1.064516129032258
Chandler Hutchison,chandler hutchison,2018,22.0,2019,0,44,20.295454545454547,5.204545454545454,4.204545454545454,0.7727272727272727,0.5227272727272727,0.13636363636363635,0.5681818181818182,0.3181818181818182,2.1818181818181817,4.75,0.5227272727272727,0.8636363636363636
Malachi Richardson,malachi richardson,2016,22.0,2017,0,22,9.0,3.590909090909091,1.0454545454545454,0.5,0.22727272727272727,0.045454545454545456,0.36363636363636365,0.36363636363636365,1.2727272727272727,3.090909090909091,0.6818181818181818,0.8636363636363636
Jarrett Allen,jarrett allen,2017,22.0,2018,0,71,20.014084507042252,8.211267605633802,5.394366197183099,0.676056338028169,0.38028169014084506,1.2253521126760563,1.1408450704225352,0.07042253521126761,3.2816901408450705,5.535211267605634,1.5774647887323943,2.0422535211267605
Grant Williams,grant williams,2019,22.0,2020,0,69,15.130434782608695,3.4347826086956523,2.579710144927536,0.9855072463768116,0.43478260869565216,0.5217391304347826,0.7246376811594203,0.34782608695652173,1.2608695652173914,3.0579710144927534,0.5652173913043478,0.782608695652174
Zeke Nnaji,zeke nnaji,2020,22.0,2021,0,41,9.707317073170731,3.317073170731707,1.5853658536585367,0.24390243902439024,0.1951219512195122,0.0975609756097561,0.17073170731707318,0.5853658536585366,1.2195121951219512,2.5365853658536586,0.2926829268292683,0.36585365853658536
Walker Kessler,walker kessler,2022,22.0,2023,0,74,22.986486486486488,9.175675675675675,8.378378378378379,0.9324324324324325,0.35135135135135137,2.3378378378378377,0.7837837837837838,0.013513513513513514,4.027027027027027,5.594594594594595,1.1081081081081081,2.1486486486486487
Isaiah Jackson,isaiah jackson,2021,22.0,2022,0,35,15.428571428571429,8.485714285714286,4.257142857142857,0.2857142857142857,0.7142857142857143,1.4857142857142858,1.1428571428571428,0.14285714285714285,3.3142857142857145,5.885714285714286,1.7142857142857142,2.5142857142857142
DaRon Holmes II,daron holmes,2024,22.0,2026,1,25,8.36,3.72,1.4,0.64,0.04,0.24,0.48,0.8,1.24,2.44,0.44,0.56
Dariq Whitehead,dariq whitehead,2023,22.0,2024,0,2,12.0,1.5,2.0,1.5,0.0,0.5,0.0,0.0,0.5,2.5,0.5,1.0
Drake Powell,drake powell,2025,22.0,2026,0,63,20.936507936507937,6.476190476190476,1.7619047619047619,1.4444444444444444,0.5714285714285714,0.2222222222222222,0.9523809523809523,0.8095238095238095,2.2857142857142856,5.682539682539683,1.0952380952380953,1.2222222222222223
Trevor Booker,trevor booker,2010,23.0,2011,0,62,17.177419354838708,5.580645161290323,4.048387096774194,0.5645161290322581,0.46774193548387094,0.6774193548387096,0.6129032258064516,0.0,2.2419354838709675,4.080645161290323,1.096774193548387,1.6290322580645162
Solomon Hill,solomon hill,2013,23.0,2014,0,26,8.653846153846153,1.8076923076923077,1.5769230769230769,0.4230769230769231,0.19230769230769232,0.07692307692307693,0.5,0.2692307692307692,0.6538461538461539,1.5384615384615385,0.23076923076923078,0.2692307692307692
John Jenkins,john jenkins,2012,23.0,2013,0,61,14.852459016393443,6.131147540983607,1.540983606557377,0.9180327868852459,0.19672131147540983,0.16393442622950818,0.6557377049180327,0.8688524590163934,2.1475409836065573,4.819672131147541,0.9672131147540983,1.1475409836065573
Rodney Hood,rodney hood,2014,23.0,2015,0,50,21.4,8.66,2.34,1.66,0.6,0.24,0.9,1.24,3.1,7.48,1.22,1.6
Rondae Hollis-Jefferson,rondae hollis-jefferson,2015,23.0,2016,0,29,21.17241379310345,5.758620689655173,5.310344827586207,1.4827586206896552,1.3448275862068966,0.5517241379310345,0.896551724137931,0.13793103448275862,2.1724137931034484,4.758620689655173,1.2758620689655173,1.793103448275862
Aaron Holiday,aaron holiday,2018,23.0,2019,0,50,12.9,5.88,1.34,1.74,0.42,0.26,0.8,0.86,2.1,5.24,0.82,1.0
OG Anunoby,og anunoby,2017,23.0,2018,0,74,20.013513513513512,5.918918918918919,2.4864864864864864,0.7432432432432432,0.7027027027027027,0.1891891891891892,0.6081081081081081,0.9864864864864865,2.2027027027027026,4.675675675675675,0.527027027027027,0.8378378378378378
David Roddy,david roddy,2022,23.0,2023,0,70,18.02857142857143,6.6571428571428575,2.757142857142857,0.8428571428571429,0.4142857142857143,0.2714285714285714,0.8142857142857143,0.9285714285714286,2.5714285714285716,6.0,0.5857142857142857,0.9285714285714286
Kris Murray,kris murray,2023,23.0,2024,0,62,21.725806451612904,6.064516129032258,3.6129032258064515,1.2903225806451613,0.8548387096774194,0.3387096774193548,0.8870967741935484,0.7903225806451613,2.338709677419355,5.903225806451613,0.5967741935483871,0.9032258064516129
Asa Newell,asa newell,2025,23.0,2026,0,43,11.674418604651162,5.27906976744186,2.2325581395348837,0.6046511627906976,0.37209302325581395,0.3488372093023256,0.5348837209302325,0.6744186046511628,2.116279069767442,3.9302325581395348,0.37209302325581395,0.6744186046511628
Damion James,damion james,2010,24.0,2011,0,25,16.12,4.4,3.4,0.8,0.64,0.48,1.0,0.0,1.84,4.12,0.72,1.12
Reggie Jackson,reggie jackson,2011,24.0,2012,0,45,11.066666666666666,3.111111111111111,1.1777777777777778,1.5777777777777777,0.5555555555555556,0.022222222222222223,0.8,0.28888888888888886,1.1333333333333333,3.533333333333333,0.5555555555555556,0.6444444444444445
Jared Cunningham,jared cunningham,2012,24.0,2013,0,7,3.7142857142857144,2.2857142857142856,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.8571428571428571,2.0,0.2857142857142857,0.2857142857142857
Shabazz Napier,shabazz napier,2014,24.0,2015,0,51,19.88235294117647,5.117647058823529,2.215686274509804,2.549019607843137,0.7843137254901961,0.0784313725490196,1.588235294117647,0.8431372549019608,1.7058823529411764,4.470588235294118,0.8627450980392157,1.0980392156862746
Tim Hardaway Jr.,tim hardaway,2013,24.0,2014,0,81,23.19753086419753,10.17283950617284,1.4938271604938271,0.8148148148148148,0.5432098765432098,0.08641975308641975,0.5802469135802469,1.6049382716049383,3.6296296296296298,8.481481481481481,1.308641975308642,1.5802469135802468
Tyus Jones,tyus jones,2015,24.0,2016,0,37,15.567567567567568,4.216216216216216,1.2702702702702702,2.918918918918919,0.8378378378378378,0.08108108108108109,0.8918918918918919,0.43243243243243246,1.5135135135135136,4.216216216216216,0.7567567567567568,1.054054054054054
Tyler Lydon,tyler lydon,2017,24.0,2018,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Jerome,ty jerome,2019,24.0,2020,0,31,10.548387096774194,3.2903225806451615,1.4838709677419355,1.4193548387096775,0.4838709677419355,0.0967741935483871,0.5806451612903226,0.45161290322580644,1.2258064516129032,3.6451612903225805,0.3870967741935484,0.5161290322580645
Josh Christopher,josh christopher,2021,24.0,2022,0,74,18.013513513513512,7.9324324324324325,2.5135135135135136,2.027027027027027,0.8783783783783784,0.17567567567567569,1.5405405405405406,0.7567567567567568,3.027027027027027,6.756756756756757,1.1216216216216217,1.527027027027027
Nique Clifford,nique clifford,2025,24.0,2026,0,75,25.093333333333334,8.6,3.76,2.3866666666666667,0.9066666666666666,0.32,1.5466666666666666,1.0266666666666666,3.32,7.946666666666666,0.9333333333333333,1.2933333333333332
Olivier-Maxence Prosper,olivier-maxence prosper,2023,24.0,2024,0,38,8.789473684210526,3.1842105263157894,2.0526315789473686,0.5789473684210527,0.18421052631578946,0.10526315789473684,0.21052631578947367,0.34210526315789475,1.0526315789473684,2.736842105263158,0.7368421052631579,1.0789473684210527
Kyshawn George,kyshawn george,2024,24.0,2025,0,68,26.5,8.676470588235293,4.1911764705882355,2.485294117647059,1.0,0.7352941176470589,1.4264705882352942,1.6764705882352942,2.985294117647059,8.029411764705882,1.0294117647058822,1.3676470588235294
Dominique Jones,dominique jones,2010,25.0,2011,0,18,7.555555555555555,2.3333333333333335,1.3888888888888888,1.0555555555555556,0.2777777777777778,0.16666666666666666,0.5555555555555556,0.0,0.7777777777777778,2.5,0.7777777777777778,0.9444444444444444
Marshon Brooks,marshon brooks,2011,25.0,2012,0,56,29.464285714285715,12.642857142857142,3.5714285714285716,2.3392857142857144,0.9285714285714286,0.26785714285714285,2.107142857142857,0.8392857142857143,4.892857142857143,11.428571428571429,2.017857142857143,2.642857142857143
Reggie Bullock,reggie bullock,2013,25.0,2014,0,41,9.634146341463415,2.8048780487804876,1.3170731707317074,0.2926829268292683,0.21951219512195122,0.024390243902439025,0.3170731707317073,0.5365853658536586,1.048780487804878,2.951219512195122,0.17073170731707318,0.21951219512195122
Tony Wroten,tony wroten,2012,25.0,2013,0,34,7.9411764705882355,2.676470588235294,0.7941176470588235,1.2647058823529411,0.23529411764705882,0.11764705882352941,0.8529411764705882,0.11764705882352941,0.9705882352941176,2.5294117647058822,0.6176470588235294,0.8529411764705882
Brice Johnson,brice johnson,2016,25.0,2017,0,3,3.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,0.0,0.0
Jarell Martin,jarell martin,2015,25.0,2016,0,27,14.148148148148149,5.666666666666667,3.185185185185185,0.5555555555555556,0.2962962962962963,0.25925925925925924,0.7037037037037037,0.0,2.0,4.296296296296297,1.6666666666666667,2.2962962962962963
Moritz Wagner,moritz wagner,2018,25.0,2019,0,42,10.642857142857142,4.928571428571429,2.0238095238095237,0.5714285714285714,0.2619047619047619,0.30952380952380953,0.9285714285714286,0.5238095238095238,1.6904761904761905,4.071428571428571,1.0238095238095237,1.2619047619047619
Nassir Little,nassir little,2019,25.0,2020,0,48,11.958333333333334,3.5833333333333335,2.25,0.4583333333333333,0.2708333333333333,0.3125,0.3125,0.2916666666666667,1.3541666666666667,3.1458333333333335,0.5833333333333334,0.9166666666666666
Immanuel Quickley,immanuel quickley,2020,25.0,2021,0,61,19.57377049180328,11.524590163934427,2.1475409836065573,2.0163934426229506,0.45901639344262296,0.19672131147540983,0.9344262295081968,1.8688524590163935,3.639344262295082,9.180327868852459,2.377049180327869,2.6721311475409837
Quentin Grimes,quentin grimes,2021,25.0,2022,0,42,18.738095238095237,6.5476190476190474,2.238095238095238,1.0476190476190477,0.7380952380952381,0.2619047619047619,0.6666666666666666,1.7142857142857142,2.261904761904762,5.595238095238095,0.30952380952380953,0.4523809523809524
Marcus Sasser,marcus sasser,2023,25.0,2024,0,71,19.028169014084508,8.253521126760564,1.7605633802816902,3.323943661971831,0.6197183098591549,0.16901408450704225,1.267605633802817,1.267605633802817,3.084507042253521,7.211267605633803,0.8169014084507042,0.9295774647887324
Blake Wesley,blake wesley,2022,25.0,2023,0,37,18.054054054054053,4.972972972972973,2.2162162162162162,2.6486486486486487,0.6756756756756757,0.13513513513513514,1.7567567567567568,0.5405405405405406,1.864864864864865,5.8108108108108105,0.7027027027027027,1.1891891891891893
Jase Richardson,jase richardson,2025,25.0,2026,0,54,10.907407407407407,4.425925925925926,1.1666666666666667,1.0740740740740742,0.35185185185185186,0.037037037037037035,0.46296296296296297,0.5185185185185185,1.6481481481481481,3.4814814814814814,0.6111111111111112,0.8518518518518519
Quincy Pondexter,quincy pondexter,2010,26.0,2011,0,66,11.121212121212121,2.8484848484848486,1.3333333333333333,0.42424242424242425,0.25757575757575757,0.15151515151515152,0.24242424242424243,0.2727272727272727,1.106060606060606,2.727272727272727,0.36363636363636365,0.5151515151515151
Miles Plumlee,miles plumlee,2012,26.0,2013,0,14,3.857142857142857,0.9285714285714286,1.5714285714285714,0.14285714285714285,0.0,0.21428571428571427,0.21428571428571427,0.0,0.35714285714285715,1.5,0.21428571428571427,0.2857142857142857
Jordan Hamilton,jordan hamilton,2011,26.0,2012,0,26,9.807692307692308,4.423076923076923,2.3846153846153846,0.7692307692307693,0.15384615384615385,0.11538461538461539,0.6153846153846154,0.6538461538461539,1.8461538461538463,4.269230769230769,0.07692307692307693,0.19230769230769232
Andre Roberson,andre roberson,2013,26.0,2014,0,39,10.179487179487179,1.9230769230769231,2.3846153846153846,0.38461538461538464,0.48717948717948717,0.2564102564102564,0.48717948717948717,0.05128205128205128,0.8461538461538461,1.7435897435897436,0.1794871794871795,0.2564102564102564
Caleb Swanigan,caleb swanigan,2017,26.0,2018,0,27,7.111111111111111,2.259259259259259,2.0,0.5185185185185185,0.18518518518518517,0.1111111111111111,0.6666666666666666,0.037037037037037035,0.8888888888888888,2.2222222222222223,0.4444444444444444,0.6666666666666666
Landry Shamet,landry shamet,2018,26.0,2019,0,79,22.835443037974684,9.139240506329115,1.6962025316455696,1.481012658227848,0.46835443037974683,0.12658227848101267,0.569620253164557,2.1139240506329116,3.037974683544304,7.050632911392405,0.9493670886075949,1.1772151898734178
Dylan Windler,dylan windler,2019,26.0,2021,1,31,16.612903225806452,5.193548387096774,3.4516129032258065,1.064516129032258,0.6129032258064516,0.3870967741935484,1.032258064516129,0.8387096774193549,1.8387096774193548,4.193548387096774,0.6774193548387096,0.8709677419354839
Payton Pritchard,payton pritchard,2020,26.0,2021,0,64,19.109375,7.71875,2.453125,1.8125,0.5625,0.140625,0.796875,1.5625,2.78125,6.34375,0.59375,0.671875
Ben Sheppard,ben sheppard,2023,26.0,2024,0,57,14.31578947368421,4.421052631578948,1.5614035087719298,0.9298245614035088,0.5789473684210527,0.03508771929824561,0.2631578947368421,0.8596491228070176,1.5789473684210527,4.017543859649122,0.40350877192982454,0.45614035087719296
Wendell Moore Jr.,wendell moore,2022,26.0,2023,0,28,5.5,1.4285714285714286,0.6071428571428571,0.6428571428571429,0.2857142857142857,0.17857142857142858,0.2857142857142857,0.07142857142857142,0.6071428571428571,1.5,0.14285714285714285,0.17857142857142858
Dillon Jones,dillon jones,2024,26.0,2025,0,55,10.127272727272727,2.4545454545454546,2.2,1.0545454545454545,0.2909090909090909,0.07272727272727272,0.509090909090909,0.2909090909090909,0.9272727272727272,2.4545454545454546,0.3090909090909091,0.509090909090909
JaJuan Johnson,jajuan johnson,2011,27.0,2012,0,36,8.305555555555555,3.1666666666666665,1.6111111111111112,0.16666666666666666,0.1388888888888889,0.3888888888888889,0.3888888888888889,0.0,1.5,3.361111111111111,0.16666666666666666,0.25
Jordan Crawford,jordan crawford,2010,27.0,2011,0,42,24.452380952380953,11.666666666666666,2.5,2.7857142857142856,0.9285714285714286,0.07142857142857142,1.9761904761904763,0.7857142857142857,4.571428571428571,11.904761904761905,1.7380952380952381,2.0
Arnett Moultrie,arnett moultrie,2012,27.0,2013,0,46,11.826086956521738,3.782608695652174,3.152173913043478,0.21739130434782608,0.3695652173913043,0.21739130434782608,0.41304347826086957,0.0,1.6956521739130435,2.9130434782608696,0.391304347826087,0.6086956521739131
Larry Nance Jr.,larry nance,2015,27.0,2016,0,63,20.126984126984127,5.5396825396825395,4.9523809523809526,0.6984126984126984,0.8571428571428571,0.36507936507936506,0.6507936507936508,0.015873015873015872,2.507936507936508,4.761904761904762,0.5079365079365079,0.746031746031746
Kyle Kuzma,kyle kuzma,2017,27.0,2018,0,77,31.194805194805195,16.12987012987013,6.2727272727272725,1.8311688311688312,0.6363636363636364,0.44155844155844154,1.8181818181818181,2.064935064935065,6.077922077922078,13.493506493506494,1.9090909090909092,2.7012987012987013
Pascal Siakam,pascal siakam,2016,27.0,2017,0,55,15.636363636363637,4.163636363636364,3.3636363636363638,0.3090909090909091,0.4727272727272727,0.8181818181818182,0.6,0.01818181818181818,1.8727272727272728,3.727272727272727,0.4,0.5818181818181818
Udoka Azubuike,udoka azubuike,2020,27.0,2021,0,15,4.0,1.0666666666666667,0.8666666666666667,0.0,0.06666666666666667,0.26666666666666666,0.2,0.0,0.26666666666666666,0.6,0.5333333333333333,0.6666666666666666
Robert Williams,robert williams,2018,27.0,2019,0,29,9.724137931034482,2.793103448275862,2.793103448275862,0.2413793103448276,0.3103448275862069,1.3793103448275863,0.3448275862068966,0.0,1.2413793103448276,1.7586206896551724,0.3103448275862069,0.5172413793103449
Mfiondu Kabengele,mfiondu kabengele,2019,27.0,2020,0,12,5.333333333333333,3.5,0.9166666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.75,1.1666666666666667,2.6666666666666665,0.4166666666666667,0.4166666666666667
Terrence Shannon Jr.,terrence shannon,2024,27.0,2025,0,32,10.625,4.3125,1.46875,1.0,0.21875,0.15625,0.46875,0.34375,1.71875,3.5625,0.53125,0.65625
Danny Wolf,danny wolf,2025,27.0,2026,0,57,20.912280701754387,8.912280701754385,4.9298245614035086,2.2280701754385963,0.5263157894736842,0.5614035087719298,1.280701754385965,1.1929824561403508,3.1228070175438596,7.719298245614035,1.4736842105263157,1.912280701754386
